# Data generated from networks:
# networks/network1.csv: 200
0.7697,-2.4909,0.0631,-0.6089,0.6309,-1.2941,-0.9846,-2.1003,-0.5570,2.1836,-0.0134,0.6941,-0.3659,0.2776,-1.0350,1.2059,-2.2847,0.7056,-0.6824,-0.4779
1.3805,-0.8777,2.3623,-0.4189,-1.3844,-0.8098,1.5896,1.6539,1.4877,-2.2602,-0.2026,0.4659,0.5667,0.5949,-1.5888,0.4425,-0.8637,-0.1465,-1.7038,-0.3879
-1.1750,-0.0663,-0.0229,-0.3080,-0.8443,-0.9823,0.4813,-0.3391,-0.2184,1.1585,-0.0122,0.1642,1.2252,0.5535,0.3202,0.1751,0.1413,-0.6360,-0.2451,-0.0231
-0.9026,0.4005,0.6680,-0.5339,-0.4295,1.4313,0.7684,-1.8291,0.8262,0.4912,0.1633,0.9339,0.0653,0.3499,-0.3688,-1.4435,1.8231,-0.3092,-0.8026,-0.7849
1.9336,-1.0667,0.4951,1.1544,-0.6776,0.2022,0.0704,1.0045,-1.2140,-0.3841,0.5742,0.6868,-1.5671,0.9805,1.3277,-1.5410,0.6953,-0.4736,-1.1335,2.0489
-2.0373,1.0512,-0.4890,0.3626,-0.6899,1.0099,1.5182,2.0028,-1.8474,-1.6553,1.6961,2.3358,-1.7684,0.7331,-0.4866,1.0688,-0.9810,-1.5377,-0.9421,1.4297
0.0525,0.8295,0.4437,-1.5002,-0.8838,-0.0193,-0.5168,1.2272,-0.5906,-0.3224,0.9659,1.3369,-0.3382,1.3112,-1.3423,0.1553,-0.5012,-0.0126,-1.4781,0.1105
-0.7602,0.2147,1.7859,0.8082,-3.3112,0.4822,-1.2906,-0.2242,-3.3139,1.9817,-0.6609,0.7355,2.7672,-0.5987,0.0140,-0.5383,-0.4790,-0.9675,0.7055,0.6741
-0.2946,0.4929,-0.7585,1.7469,2.2188,0.1447,1.1415,-1.3206,1.0179,0.4595,-2.3178,-0.7678,0.1325,-0.6853,0.2672,1.9672,-3.1151,-1.1053,0.4636,-1.2826
-0.9855,1.7618,-2.3797,-0.3194,-0.5016,1.3827,-0.5923,-0.1049,1.5294,0.5982,1.0482,3.0406,-3.1831,1.0892,-0.7704,-0.2668,1.9794,0.6605,0.2214,-0.9160
-0.5444,0.4646,0.4374,-0.3037,-1.7223,-0.4125,0.9175,-1.5505,0.2037,0.5461,-0.4958,-0.8631,1.7863,-0.4816,2.3826,-2.2008,0.2457,-0.1747,0.1074,0.0001
-0.2406,0.7802,-0.3773,0.6229,1.5882,0.2928,-1.9159,0.2756,-1.0444,1.2126,0.6086,1.7395,-0.1884,0.0995,0.2329,1.1762,-1.8894,-0.6277,1.4515,-0.4151
0.3512,-0.0864,1.2250,0.1234,-1.0485,-1.7111,-1.7554,-0.2219,-3.8596,1.8288,3.7518,2.3105,-4.4339,1.9747,-0.7433,-0.5976,-1.4115,-2.3402,1.7874,0.8490
-1.0860,1.3036,0.1552,0.1197,0.6461,1.3699,1.8454,0.9116,2.0768,-2.2604,-0.5382,-1.0068,0.4951,2.4281,0.5096,-2.3825,-0.1073,-1.1199,-0.2165,-0.6397
-1.0390,0.8292,-2.5143,-1.2813,2.2228,0.8389,0.1953,-0.0828,1.2614,-0.0111,1.7904,-0.2296,-0.8457,-1.0545,-0.9892,0.2763,-1.6696,-0.4305,-1.5386,-0.1859
-1.6156,0.2557,-3.1577,-0.8453,2.2720,1.9899,0.0503,-0.8334,-4.3039,1.7355,4.2760,2.4599,-3.4898,0.5639,-0.1477,2.1036,-0.5972,-0.4161,-0.1815,0.7072
0.2939,-1.7134,3.2991,0.3169,-2.1706,0.8050,-1.3204,2.3840,3.4526,-0.6415,-1.8042,-0.7094,2.0019,-3.0348,1.3941,-0.3263,0.5722,1.9940,0.4634,-1.1926
-1.8342,0.4602,-0.1693,0.3837,2.5407,-2.5515,-0.3216,-2.8267,-4.5666,1.8677,5.2106,4.3557,-5.9847,3.0532,-0.7767,-0.7345,-1.3616,-0.8454,-1.4497,0.7358
0.4006,1.2896,1.0157,-2.1626,-1.0733,1.8194,-0.8117,0.2170,0.4904,-1.9584,0.1199,-0.4635,-1.6511,1.8363,-0.5801,-0.7042,1.0115,-0.0918,-0.9058,-0.5420
1.2737,-2.6361,1.1305,-0.0075,-2.2516,0.5304,-0.7299,-3.1380,-0.0739,1.7181,2.6621,1.8274,-1.1828,-2.9745,2.4850,0.2930,-0.5580,-0.3386,-0.7649,0.1887
0.7994,1.4004,2.1132,-0.8114,-2.6580,-0.5445,-0.9631,-0.6014,0.0646,1.3165,-0.0017,0.5774,-1.7011,0.8413,0.5210,0.6168,0.6835,-0.4811,0.2673,-0.5136
-0.4589,-0.0433,-0.0081,-0.2137,1.2443,-0.7365,-0.5729,0.8320,-0.5071,-1.2187,1.4699,1.1003,-0.8819,2.2822,-1.5919,-1.8916,0.6314,-0.9911,-0.7175,-0.0262
0.5472,0.9103,2.2804,0.6308,-0.8572,-1.7680,-0.0127,-0.7364,1.6177,-0.2044,-2.2465,-1.4102,2.5451,-0.7391,-0.6528,-0.3644,0.8145,-0.5587,-1.4888,1.1287
-0.3802,1.0341,1.3564,-0.9282,1.0072,-1.1635,-0.9872,1.6611,1.5836,-1.0690,-0.7609,0.2041,-1.1468,0.5671,1.5573,-1.3585,2.0308,0.0012,0.0035,-0.0037
-0.7447,-0.4516,1.6018,1.2395,-1.7816,-1.1956,-0.7336,2.1562,2.0598,-1.6050,-0.4115,0.0641,-0.2493,0.7484,-1.7329,-0.4401,-1.0178,-0.0852,1.3487,-0.7914
1.3487,0.9909,-1.2583,-0.9941,1.4708,-0.1742,-0.4750,2.6281,0.6717,-2.9924,-2.6724,-0.1993,1.3479,-1.0364,-0.7074,1.9638,1.1905,0.2806,1.3369,-1.7303
-2.3210,2.6682,-0.4602,0.3073,1.8357,-0.3998,-0.7025,-1.2556,3.4701,-1.6283,-2.0709,-1.2985,2.0778,-0.6813,-0.5383,1.3598,-1.0974,0.2536,-0.5411,-2.9235
-0.9164,-1.3579,2.0625,-0.9078,1.0622,-0.5444,-0.2495,-0.7922,-0.6906,0.0258,1.8129,2.1948,-1.5950,-0.2286,-1.2341,0.0034,-0.1694,0.4180,-1.2814,0.5163
-0.3555,-0.9167,-0.5512,1.2453,0.6822,1.0775,0.7856,0.2105,-1.0518,0.0463,0.0541,0.2378,-0.2259,0.7478,-2.2057,2.0453,-1.5345,1.5418,1.4289,-0.3686
-1.9441,0.9366,0.7173,0.3092,-0.8085,0.1611,-0.3239,0.3696,0.6531,-0.8716,-1.6699,-2.3759,3.1765,-1.2045,-0.0365,1.2656,-0.4425,0.8047,0.0923,-0.7615
0.0237,1.3273,-2.5574,-0.7390,0.6627,1.2059,0.4599,-0.7672,-0.5731,1.1420,0.3527,0.9035,-1.2480,-0.5924,0.2416,0.1165,-1.5359,0.3938,2.7504,-0.0410
1.5246,-1.6839,0.8462,0.0306,0.5683,-1.5292,-1.1304,0.9933,-4.9235,0.0921,4.3097,1.9091,-2.6533,-0.1301,0.3446,-0.8069,0.4231,-1.3408,1.5067,-1.7341
1.0802,0.3181,0.2251,-1.6011,-0.0848,0.7339,1.1241,0.7900,0.0735,-0.1422,1.9988,1.8790,-2.4806,1.0953,-0.4386,0.6762,0.2835,0.3192,1.1482,0.3393
1.3700,-1.9217,-1.2868,-0.9001,-0.1398,-0.4459,-1.2660,-1.3584,0.8167,-1.2312,-0.4677,-0.3474,0.8072,-0.5981,2.2079,-0.0957,1.1937,-0.9532,-1.2711,-1.1374
-0.7595,-0.1127,2.5014,-0.0005,-0.8903,-0.4123,1.0084,-0.9217,-0.7385,-1.6174,0.3880,2.4156,-4.0227,0.3193,-1.0764,-1.0966,2.9404,1.7157,0.4339,-0.1818
0.2177,1.2742,-0.3576,-1.2338,-0.4142,-1.4211,-0.7684,2.1503,1.1459,-0.0096,2.5580,-0.9823,-0.6566,-0.4185,1.2940,0.0116,-0.4389,-1.6930,0.4364,-0.1983
1.4778,0.2987,-0.0796,-1.5807,-0.4900,-0.0848,-0.6998,-1.8731,-2.3480,0.0977,3.4311,1.6707,-3.2052,1.0199,1.8130,-0.0501,0.0102,0.0591,0.0898,0.3511
1.0359,-2.4368,-0.2038,0.3164,-0.3805,-0.0057,-0.3545,0.7403,-2.1738,1.6161,2.0634,2.3682,-2.6597,0.6762,-0.3043,-0.1807,0.5566,-0.7715,0.1406,0.0947
0.1223,0.9287,-2.0658,-0.6101,2.0042,-0.4601,1.9403,0.5992,0.0520,-1.4250,-0.4389,-0.2514,-0.0467,1.3670,0.8809,-1.5382,0.7298,1.0579,0.3969,0.2713
-0.5921,0.3079,-0.1017,0.5868,0.5975,1.0243,-0.3050,0.4172,-0.5715,-1.0369,1.3357,-0.2428,-0.7698,0.8077,-0.1594,-0.2836,0.7202,-1.7933,1.8284,0.4956
-0.2151,-0.4617,-0.4970,0.3800,-1.5627,1.2576,0.3609,-0.8197,-1.1939,0.2870,2.4102,1.7979,-1.4576,0.8421,-2.1721,-0.1457,0.8621,-1.1178,-0.0954,-0.1769
-1.1860,0.2551,-1.3867,0.0599,1.7979,0.5709,1.6218,-1.8099,-2.1835,2.1653,2.1602,0.2442,-1.3941,1.0832,0.0901,0.2135,-0.3932,1.9408,0.3170,-0.5509
1.0176,-0.8370,-0.8977,1.2846,0.6617,-1.0092,-2.3921,0.8875,1.2044,0.3535,-0.4917,-0.8612,-0.2760,-0.0338,0.9568,-0.1271,0.2606,0.7782,-0.0232,-0.0323
0.1491,0.8680,1.1150,0.8328,-0.0505,-0.3081,-0.8395,-2.5155,-0.5351,2.7527,-0.1677,-0.2571,0.6752,2.5793,-1.0562,-0.4137,-1.0978,-0.3633,-0.5801,0.9573
-1.0762,-0.6958,-0.5902,-1.2683,0.9013,-0.6948,-1.2962,-0.5893,-3.3663,2.5810,0.8308,2.2836,-0.9777,0.2236,-2.0091,-2.3900,0.0178,1.1908,0.8175,-0.8386
0.6216,-0.4010,-0.6104,-0.6971,-0.7476,0.3648,-0.2671,1.6868,-1.0612,-2.0371,-0.6296,0.3790,-2.7359,4.4230,-2.1774,-1.3619,1.1119,-1.5635,-0.0087,-0.3738
-0.0581,-0.6042,-0.5436,0.9539,-0.1819,1.7258,0.1429,-0.2145,1.9527,-0.0053,-1.1442,-1.1798,0.9029,0.3343,0.1001,0.6020,-0.5643,-0.7865,-0.6698,1.5456
3.1316,-1.9501,0.1112,-0.7559,-0.0066,0.5214,1.4692,0.3582,-0.4187,-1.7968,0.6885,-0.0184,-0.3070,-0.6700,0.3892,-0.9015,0.6968,-0.2436,0.6374,1.0575
1.1825,-0.8013,1.4848,0.2950,-2.3791,0.9886,-0.2935,-0.1288,-0.5675,1.8611,-1.4051,0.9052,0.6911,1.7158,-0.2254,-0.6409,0.3293,-2.5368,1.4516,-0.0806
-0.4210,-1.2071,0.2222,1.5144,-0.9788,0.8076,-0.9010,1.1642,-0.2830,-0.0417,0.6147,-2.5516,0.3798,1.0196,1.6688,0.0036,-0.7555,0.6814,-1.2302,2.2184
-0.4602,-1.2114,0.5430,-0.7219,-0.1944,0.4774,0.1702,-0.2424,0.7833,-2.2929,-0.6391,-0.2960,1.8169,-0.9397,2.2527,-0.3324,-0.3199,-0.6953,0.4397,1.4689
-0.3105,1.3850,-1.3857,0.9321,1.2444,-0.7134,0.5643,-0.1536,-0.4488,-0.6762,-1.1513,2.0126,-0.9436,0.2779,0.3113,-0.4999,-1.3644,0.9226,-1.1187,-0.3926
-0.7490,0.9157,-0.1249,0.3298,1.3621,-0.2222,-0.5622,-0.8660,2.1675,-0.2740,0.6003,0.6478,1.0430,-1.1125,-0.3439,0.7751,1.7636,-0.9376,-1.0982,-0.3841
-2.1150,2.3423,0.1608,0.6368,-0.9490,-0.7511,1.2647,-1.3751,0.5342,-1.6026,-2.1414,-0.4058,0.8859,-1.5042,0.6315,-0.0351,-1.2684,0.8089,-0.6670,-0.8910
-1.4804,0.9199,-1.6693,-1.5488,0.2345,0.3995,2.0674,0.0382,-1.3966,0.0419,0.2149,0.9849,-1.0089,0.4089,1.6736,-0.6582,1.1138,0.7346,-0.0798,-0.7327
1.8854,-1.1448,2.0251,0.2675,-1.3171,1.0885,-0.0204,-1.0488,-2.2900,0.9656,1.0801,1.0353,-0.5608,-1.2833,0.2450,0.9210,0.6852,-0.0921,2.1415,-2.0953
-1.0340,0.7939,-3.3355,-0.7024,2.1428,0.6805,1.5563,-0.5245,-0.4609,0.1677,1.6607,0.5969,-0.6504,0.1196,-1.1477,0.0298,0.6774,1.1868,-0.4622,-0.8833
-0.3570,0.5596,-0.8758,0.4588,0.5502,2.0669,0.3385,1.5331,0.3967,-1.0411,0.6657,-1.7723,-0.2163,1.4902,-0.1391,0.8901,-1.7933,1.4881,-1.2220,1.9330
0.4940,1.1855,-1.8963,0.3244,-0.1233,0.7184,0.6605,0.4947,2.9186,-1.1278,-0.7936,-0.2625,0.1346,-0.5055,-1.3739,1.3425,0.7685,0.7973,-1.4734,0.8716
0.2751,-1.5525,-0.5082,-0.4104,1.2815,-1.0462,0.2222,-0.1005,-3.3740,1.7916,2.8195,2.6241,-3.8302,1.9782,-0.6947,-2.2996,0.4113,-2.0946,-0.6861,0.7178
-0.3171,-0.7069,0.1622,-0.5224,0.1105,0.5244,-1.2912,-1.5625,2.5266,-0.7091,-2.4848,-0.7230,-0.5996,0.1209,-1.3199,0.5373,0.2945,0.1991,0.7255,-0.6884
0.1528,-0.2570,1.2108,0.5057,-0.4562,-1.3449,-0.2112,-0.6681,-0.8356,-0.2183,0.9601,-0.0659,0.8102,-1.6264,1.6884,-0.7111,-1.2923,0.2268,1.1539,-2.1519
-0.4784,-1.9901,2.0715,-0.6471,-0.4683,-0.8601,-2.0850,-0.0494,1.2105,-0.2632,2.1524,1.2866,-1.9965,0.3228,0.4662,-0.3932,0.7915,-0.7939,0.0983,1.9895
-0.4161,1.9753,0.5109,0.3144,-0.4001,1.0060,-0.3053,-0.9458,-0.2324,0.2661,0.2936,-1.2416,-2.3244,0.8722,0.2419,-1.3004,-0.9049,0.9350,-0.2727,-0.5902
-0.4872,1.2066,-2.1260,0.0641,1.1705,0.7582,0.2784,-0.1238,0.0126,-0.1241,-1.7214,-0.9721,1.2610,2.1169,-1.5168,-0.7140,1.8593,-1.4152,0.1919,0.4139
1.0771,-2.1475,-0.3151,0.0927,0.9253,1.0597,-0.8640,0.1066,2.1623,1.1972,-1.1191,-1.0850,2.9342,0.8570,0.0834,0.9691,-1.2730,-0.8114,-0.5137,3.0885
-0.4580,-2.2641,0.2761,1.3965,0.1562,-0.3699,-1.7741,-1.9090,0.7874,-0.7506,-1.2639,1.6733,0.7207,0.4934,0.1700,-1.1509,-0.0279,-0.1665,-1.3732,0.4925
-1.7514,1.1884,-0.5487,0.5775,0.2522,0.2805,-0.8758,1.1034,1.4483,0.7617,-0.3618,-1.6558,2.3203,-0.4019,0.3491,-0.4413,0.2332,-0.2284,0.1090,-0.4566
0.1690,0.0260,-2.2381,1.0933,2.1330,1.2257,0.2899,-2.7066,-0.1665,0.7159,3.5583,0.1622,-3.1152,1.3542,-0.5848,0.2852,-0.5848,-0.0959,-2.1976,0.5542
0.4737,-0.2476,-1.6438,1.8506,1.5882,0.2833,2.0805,-0.9032,0.8319,1.2326,-1.4062,-1.7881,2.0272,-0.2292,0.1238,1.2231,-2.2796,1.0969,1.9137,-1.0722
0.2106,-0.6666,1.3701,1.2025,-1.4487,1.0590,0.2488,-0.1144,-1.8244,1.2180,0.3336,0.5408,-0.0561,0.4973,1.0208,-2.0040,0.2395,-0.3809,-0.6992,-0.3334
0.0209,1.3290,-1.5469,-0.2040,1.3432,0.0065,0.8241,-0.7569,-4.6000,1.4230,3.5175,3.7885,-3.8613,0.0311,-0.4160,0.6717,-0.3096,2.2459,1.2773,0.7305
0.5603,-1.8303,2.6665,-0.0063,-2.3111,-0.4520,1.7971,-1.3226,-0.0921,-0.6654,-1.2548,-0.1231,0.9968,-1.2439,1.2871,-0.6866,0.5593,1.8562,-1.1060,0.0370
-0.4215,0.6683,0.4191,-0.5799,-0.0185,-1.8229,0.5315,0.8620,-0.2765,-0.6859,-0.0046,-0.3838,1.6337,0.6833,-1.5388,-1.8552,1.0895,0.2540,-2.3792,2.6150
2.3750,0.4521,-0.3978,-0.8511,0.0102,-0.0195,0.5520,1.2420,-1.5107,0.8103,-0.1893,0.2722,-0.5929,1.5013,-0.9808,-1.6532,-0.2528,-0.3170,0.5765,-0.6562
-0.3548,-1.1024,1.4073,0.3827,0.0027,-0.6453,-0.6429,0.5341,0.7683,-0.4656,-1.8845,-0.5534,0.8907,-1.7320,0.3882,-0.9013,-0.3571,-0.0556,-0.2044,2.2709
-2.0966,1.1915,-0.3490,1.7112,-0.7850,1.4347,0.3159,-1.8377,-0.3191,-0.0451,-3.7793,-2.3975,4.3373,-2.0472,0.1017,0.4294,1.0039,1.1138,-1.0769,0.2950
-0.0532,-1.1456,-0.5215,0.8943,-0.9730,0.9699,-0.7738,-1.4163,1.4350,1.7102,-3.2269,-0.3179,2.0782,-1.0425,1.1012,0.2863,-1.1702,0.9129,-1.1772,2.1749
1.2766,-0.2200,0.0114,-0.7585,0.3501,1.2144,1.2491,0.1795,1.0047,0.9952,-0.8830,-1.3666,-0.0140,2.4489,-1.7343,1.1295,-1.0633,0.7890,-0.2343,0.1978
1.9036,-1.1846,0.3465,0.6877,-0.2842,-0.9073,-0.5372,-0.0467,1.2070,-1.3138,-0.9038,-0.1168,0.7300,-0.4792,-1.7609,1.4351,-0.9540,-0.9090,1.7201,-0.6880
-1.3607,1.8462,-0.8121,0.1109,1.5512,-1.3048,-0.0636,-0.5174,-0.8054,-0.7892,-0.4162,-1.0177,-0.4212,-1.2165,0.1521,-0.0661,-0.9438,1.0283,1.3117,-1.8990
-0.8752,-2.2091,0.7555,-1.0277,-0.7724,-0.4839,-0.8474,2.0959,2.1450,-2.2675,-2.2251,1.5762,1.5949,-1.2227,0.7591,-0.1353,-1.9640,-0.8104,-0.5332,0.3138
0.3057,2.3332,-0.8161,1.0154,-1.2087,1.0726,0.0269,1.0555,-0.0447,-2.2926,0.7787,0.1964,-0.3384,1.4444,-0.4384,-2.0173,1.7453,-0.6576,-1.7873,0.0674
-0.3094,-1.8992,1.4814,2.2662,0.6734,0.6468,0.6415,-0.1027,2.2235,-0.1500,-1.8284,-0.4736,2.5724,-0.6024,-0.2071,0.4518,-0.7689,1.0972,-1.8980,1.4719
-1.2529,0.5702,1.8631,0.0253,-0.0099,-2.0822,-0.1453,0.2428,0.0919,0.3586,0.3330,-1.0787,1.0528,-0.3897,1.7170,-0.4301,0.4759,0.0513,-1.5208,1.6462
0.2150,-0.9465,0.8693,0.0023,-0.7011,-0.1173,0.9823,-0.3244,0.7907,-0.0319,-0.2997,-0.4768,-0.3819,0.8545,1.5604,0.5042,0.9509,-0.5428,-0.2815,-0.1805
-0.5251,1.5485,-0.5583,0.3722,-0.2620,-0.4334,2.9344,0.7585,3.4070,-0.7680,-3.4823,-1.7286,3.3721,-1.5581,-0.7638,-1.3823,-0.1878,0.0023,3.1596,-2.0939
-0.8149,0.5887,-1.5854,-0.4920,-0.0105,0.5786,0.1367,-0.0727,-0.8125,0.3798,0.9246,0.7104,-0.0422,0.6331,-0.6535,-0.1144,-0.0685,-0.8126,0.3708,0.3317
-1.2611,0.7781,0.2339,-0.8126,0.6810,0.4326,1.9029,0.6248,4.9419,-4.9280,-3.4762,-2.7728,5.4741,0.5802,1.9551,0.0112,1.2432,0.9521,-0.3768,-0.0474
0.6806,-1.3137,-0.3398,-1.2878,-0.1364,0.3653,0.0867,-1.0238,-0.2991,0.5560,0.1443,1.5609,-0.7855,-1.0650,-1.5401,-0.0501,-0.2045,-0.3334,1.7906,-1.3287
1.1262,-2.2746,0.9324,1.4705,0.8822,-0.3043,0.2940,-0.7675,0.5696,1.6064,-2.1127,-2.4777,1.0813,-0.9798,1.3673,1.6498,-2.4450,0.2071,-0.4920,-1.1382
0.4384,-0.1926,0.9369,-0.2044,-0.8480,0.0673,-0.2130,-1.0895,2.8972,1.0345,-2.9215,-1.0955,1.0198,1.0152,1.1501,0.2595,-0.8810,-0.4907,0.3436,-0.0990
0.9038,-1.5257,0.6866,-0.9648,2.0572,-0.7162,-0.5445,0.6007,-0.4181,-2.1640,0.9525,0.4451,-0.4569,2.3049,-0.2166,-0.3558,1.8265,-1.4578,0.5742,-1.2444
-0.3613,-1.4710,1.5676,0.2510,0.0013,0.2662,-0.8615,-0.7954,0.9760,0.1462,-1.2335,-0.4437,-0.4930,-0.4284,1.1496,-0.6470,0.1664,-1.1666,-2.9626,3.0412
1.8431,-0.8194,-0.6421,-0.0728,0.5426,-0.1715,-1.5082,-0.8147,0.6416,0.7873,-1.1844,-1.2921,0.4593,-0.2284,0.0654,-1.7154,0.5027,-0.5716,-0.5106,-0.7457
-1.4792,2.9130,0.0151,1.1261,-0.7119,0.2377,-0.7856,1.8756,-1.6759,-0.3930,2.0266,1.7288,-2.5923,0.4873,1.0916,-1.2183,0.0142,-0.7780,2.2902,-1.4910
1.4365,-1.6509,2.4823,0.0065,-1.0876,-0.9831,-1.8333,-1.1471,0.0150,1.0996,0.4752,-0.4140,-0.5874,3.2634,-2.9575,-0.5774,0.8323,-2.7039,-0.6077,0.7727
-1.3850,0.8339,-1.3443,-0.2211,0.4044,-0.2653,0.4306,0.4065,-1.2543,1.7553,-1.2298,-0.9344,1.8238,-1.4680,-1.4995,3.7314,-0.3168,-0.7038,-1.6239,0.7362
-0.1831,0.7239,-1.9064,3.8234,0.8944,-0.0361,0.7326,0.0139,0.8891,0.4829,-0.1732,-0.1449,-1.4174,1.0180,-0.3489,-1.3039,-0.2834,1.4562,-0.3642,-0.0695
